,age,gender,occupation_college,occupation_executive,occupation_other,occupation_technician,Comedy,Drama,Action,Thriller,Sci-Fi
490,31,0,1,0,1,0,3.7246623704254325,3.742818369921885,3.140432876286254,3.401133960607805,3.176086970746495
491,31,0,1,0,1,1,3.727275033031611,3.3881141055760366,3.0764436595612192,3.0639560572653766,3.705233328158891
492,31,0,1,1,0,0,3.6765153260659367,3.6432859403796103,3.132112289425717,3.7497177494452334,3.054456653888981
493,31,0,1,1,0,1,3.679127988672115,3.2885816760337616,3.0681230727006827,3.4125398461028054,3.583603011301377
494,31,0,1,1,1,0,3.9315830124565183,3.85587009244495,2.9041955956867995,3.659561107866213,3.388421639361369
495,31,0,1,1,1,1,3.9341956750626963,3.5011658280991016,2.8402063789617653,3.3223832045237844,3.917567996773765
496,31,1,0,0,0,0,3.1298242247660757,3.384973939805192,3.502351638935313,3.338422324490626,2.566732285650894
497,31,1,0,0,0,1,3.132436887372254,3.0302696754593432,3.438362422210279,3.0012444211481974,3.09587864306329
498,31,1,0,0,1,0,3.3848919111566573,3.5975580918705314,3.2744349451963957,3.248265682911605,2.900697271123282
499,31,1,0,0,1,1,3.3875045737628353,3.242853827524683,3.2104457284713614,2.9110877795691765,3.429843628535678
500,31,1,0,1,0,0,3.3367448667971615,3.498025662328257,3.2661143583358587,3.5968494717490334,2.779066954265768
501,31,1,0,1,0,1,3.3393575294033395,3.143321397982408,3.202125141610825,3.259671568406605,3.308213311678164
502,31,1,0,1,1,0,3.5918125531877427,3.7106098143935964,3.0381976645969413,3.506692830170013,3.113031939738156
503,31,1,0,1,1,1,3.594425215793921,3.355905550047748,2.974208447871907,3.1695149268275844,3.642178297150552
504,31,1,1,0,0,0,3.3347592499362504,3.5512378186505935,3.159439347862293,3.215602506136362,2.7176891290828697
505,31,1,1,0,0,1,3.3373719125424284,3.196533554304745,3.095450131137259,2.8784246027939333,3.2468354864952658
506,31,1,1,0,1,0,3.5898269363268316,3.763821970715933,2.9315226541233756,3.1254458645573413,3.051654114555258
507,31,1,1,0,1,1,3.59243959893301,3.409117706370085,2.8675334373983414,2.788267961214913,3.580800471967654
508,31,1,1,1,0,0,3.541679891967336,3.6642895411736585,2.9232020672628387,3.4740296533947697,2.9300237976977437
509,31,1,1,1,0,1,3.544292554573514,3.30958527682781,2.859212850537805,3.136851750052341,3.4591701551101397
510,31,1,1,1,1,0,3.7967475783579174,3.876873693238998,2.6952853735239213,3.3838730118157487,3.2639887831701317
511,31,1,1,1,1,1,3.799360240964096,3.5221694288931498,2.631296156798887,3.0466951084733203,3.7931351405825278
512,32,0,0,0,0,0,3.2607590091282423,3.357991724727623,3.7125348769440216,3.6228589008923957,2.646731633895058
513,32,0,0,0,0,1,3.2633716717344208,3.0032874603817743,3.6485456602189874,3.2856809975499672,3.175877991307454
514,32,0,0,0,1,0,3.515826695518824,3.5705758767929625,3.484618183205104,3.5327022593133752,2.9806966193674462
515,32,0,0,0,1,1,3.518439358125002,3.2158716124471143,3.42062896648007,3.1955243559709468,3.5098429767798422
516,32,0,0,1,0,0,3.467679651159328,3.471043447250688,3.4762975963445677,3.8812860481508036,2.859066302509932
517,32,0,0,1,0,1,3.4702923137655066,3.1163391829048392,3.4123083796195335,3.544108144808375,3.388212659922328
518,32,0,0,1,1,0,3.7227473375499094,3.6836275993160275,3.24838090260565,3.7911294065717827,3.19303128798232
519,32,0,0,1,1,1,3.725360000156088,3.3289233349701792,3.1843916858806156,3.453951503229354,3.722177645394716
520,32,0,1,0,0,0,3.465694034298417,3.5242556035730246,3.369622585871002,3.500039082538132,2.797688477327034
521,32,0,1,0,0,1,3.4683066969045955,3.169551339227176,3.3056333691459674,3.1628611791957035,3.32683483473943
522,32,0,1,0,1,0,3.7207617206889982,3.736839755638364,3.141705892132084,3.409882440959111,3.131653462799422
523,32,0,1,0,1,1,3.7233743832951767,3.382135491292516,3.07771667540705,3.0727045376166826,3.660799820211818
524,32,0,1,1,0,0,3.672614676329503,3.6373073260960895,3.1333853052715477,3.7584662297965394,3.010023145941908
525,32,0,1,1,0,1,3.675227338935681,3.282603061750241,3.0693960885465135,3.421288326454111,3.539169503354304
526,32,0,1,1,1,0,3.927682362720084,3.849891478161429,2.90546861153263,3.668309588217519,3.343988131414296
527,32,0,1,1,1,1,3.930295025326262,3.495187213815581,2.841479394807596,3.3311316848750905,3.873134488826692
528,32,1,0,0,0,0,3.125923575029642,3.378995325521671,3.503624654781144,3.347170804841932,2.5222987777038206
529,32,1,0,0,0,1,3.12853623763582,3.0242910611758225,3.4396354380561096,3.0099929014995035,3.051445135116217
530,32,1,0,0,1,0,3.380991261420223,3.5915794775870107,3.275707961042226,3.257014163262911,2.8562637631762087
531,32,1,0,0,1,1,3.383603924026401,3.236875213241162,3.2117187443171917,2.9198362599204826,3.385410120588605
532,32,1,0,1,0,0,3.3328442170607273,3.492047048044736,3.2673873741816895,3.6055979521003394,2.7346334463186945
533,32,1,0,1,0,1,3.3354568796669057,3.1373427836988874,3.2033981574566552,3.268420048757911,3.263779803731091
534,32,1,0,1,1,0,3.5879119034513085,3.7046312001100756,3.039470680442772,3.515441310521319,3.0685984317910826
535,32,1,0,1,1,1,3.590524566057487,3.3499269357642274,2.975481463717738,3.17826340717889,3.597744789203479
536,32,1,1,0,0,0,3.330858600199816,3.5452592043670728,3.160712363708124,3.224350986487668,2.6732556211357963
537,32,1,1,0,0,1,3.3334712628059946,3.190554940021224,3.0967231469830896,2.8871730831452393,3.2024019785481928
538,32,1,1,0,1,0,3.5859262865903974,3.7578433564324123,2.932795669969206,3.1341943449086473,3.0072206066081844
539,32,1,1,0,1,1,3.588538949196576,3.4031390920865636,2.868806453244172,2.7970164415662184,3.536366964020581
540,32,1,1,1,0,0,3.537779242230902,3.6583109268901377,2.9244750831086694,3.4827781337460757,2.8855902897506702
541,32,1,1,1,0,1,3.54039190483708,3.303606662544289,2.8604858663836357,3.1456002304036472,3.4147366471630667
542,32,1,1,1,1,0,3.792846928621483,3.8708950789554772,2.696558389369752,3.3926214921670548,3.2195552752230583
543,32,1,1,1,1,1,3.7954595912276616,3.5161908146096286,2.632569172644718,3.0554435888246263,3.7487016326354548
544,33,0,0,0,0,0,3.2568583593918086,3.352013110444102,3.7138078927898523,3.6316073812437017,2.6022981259479847
545,33,0,0,0,0,1,3.2594710219979866,2.9973088460982535,3.649818676064818,3.2944294779012733,3.131444483360381
546,33,0,0,0,1,0,3.5119260457823898,3.5645972625094418,3.4858911990509345,3.541450739664681,2.9362631114203728
547,33,0,0,0,1,1,3.514538708388568,3.2098929981635935,3.4219019823259007,3.2042728363222523,3.4654094688327692
548,33,0,0,1,0,0,3.463779001422894,3.465064832967167,3.477570612190398,3.8900345285021096,2.8146327945628586
549,33,0,0,1,0,1,3.4663916640290724,3.1103605686213185,3.4135813954653638,3.5528566251596807,3.343779151975255
550,33,0,0,1,1,0,3.7188466878134756,3.6776489850325067,3.2496539184514805,3.7998778869230887,3.1485977800352467
551,33,0,0,1,1,1,3.7214593504196536,3.3229447206866585,3.1856647017264463,3.4626999835806602,3.677744137447643
552,33,0,1,0,0,0,3.461793384561983,3.518276989289504,3.3708956017168323,3.5087875628894376,2.7532549693799604
553,33,0,1,0,0,1,3.4644060471681613,3.163572724943655,3.306906384991798,3.171609659547009,3.282401326792357
554,33,0,1,0,1,0,3.7168610709525645,3.7308611413548434,3.1429789079779145,3.418630921310417,3.0872199548523485
555,33,0,1,0,1,1,3.7194737335587424,3.376156877008995,3.0789896912528807,3.0814530179679887,3.6163663122647445
556,33,0,1,1,0,0,3.6687140265930687,3.6313287118125688,3.134658321117378,3.7672147101478455,2.9655896379948343
557,33,0,1,1,0,1,3.6713266891992467,3.27662444746672,3.070669104392344,3.430036806805417,3.494735995407231
558,33,0,1,1,1,0,3.92378171298365,3.8439128638779083,2.9067416273784605,3.6770580685688246,3.2995546234672224
559,33,0,1,1,1,1,3.9263943755898283,3.48920859953206,2.8427524106534263,3.339880165226396,3.828700980879619
560,33,1,0,0,0,0,3.1220229252932077,3.3730167112381504,3.504897670626974,3.3559192851932376,2.477865269756747
561,33,1,0,0,0,1,3.1246355878993857,3.0183124468923017,3.4409084539019403,3.018741381850809,3.0070116271691436
562,33,1,0,0,1,0,3.377090611683789,3.58560086330349,3.2769809768880567,3.265762643614217,2.811830255229135
563,33,1,0,0,1,1,3.3797032742899673,3.2308965989576413,3.2129917601630225,2.9285847402717886,3.3409766126415317
564,33,1,0,1,0,0,3.328943567324293,3.4860684337612153,3.26866039002752,3.6143464324516454,2.690199938371621
565,33,1,0,1,0,1,3.3315562299304715,3.1313641694153667,3.204671173302486,3.277168529109217,3.2193462957840175
566,33,1,0,1,1,0,3.5840112537148747,3.698652585826555,3.0407436962886023,3.5241897908726245,3.024164923844009
567,33,1,0,1,1,1,3.5866239163210527,3.3439483214807066,2.976754479563568,3.187011887530196,3.5533112812564056
568,33,1,1,0,0,0,3.326957950463382,3.5392805900835516,3.161985379553954,3.233099466838974,2.628822113188723
569,33,1,1,0,0,1,3.3295706130695604,3.1845763257377033,3.0979961628289203,2.8959215634965454,3.1579684706011193
570,33,1,1,0,1,0,3.5820256368539636,3.7518647421488915,2.9340686858150367,3.142942825259953,2.962787098661111
571,33,1,1,0,1,1,3.5846382994601416,3.397160477803043,2.8700794690900024,2.8057649219175245,3.4919334560735074
572,33,1,1,1,0,0,3.533878592494468,3.6523323126066165,2.9257480989545,3.4915266140973813,2.8411567818035968
573,33,1,1,1,0,1,3.536491255100646,3.2976280482607683,2.861758882229466,3.154348710754953,3.3703031392159932
574,33,1,1,1,1,0,3.7889462788850494,3.8649164646719565,2.6978314052155827,3.401369972518361,3.175121767275985
575,33,1,1,1,1,1,3.7915589414912274,3.510212200326108,2.633842188490548,3.0641920691759323,3.7042681246883813
576,34,0,0,0,0,0,3.2529577096553743,3.3460344961605815,3.715080908635683,3.640355861595008,2.5578646180009117
577,34,0,0,0,0,1,3.2555703722615523,2.991330231814733,3.651091691910649,3.3031779582525793,3.0870109754133077
578,34,0,0,0,1,0,3.5080253960459555,3.558618648225921,3.487164214896765,3.550199220015987,2.8918296034732998
579,34,0,0,0,1,1,3.510638058652134,3.2039143838800728,3.423174998171731,3.2130213166735584,3.4209759608856958
580,34,0,0,1,0,0,3.4598783516864597,3.4590862186836464,3.4788436280362287,3.898783008853415,2.7701992866157856
581,34,0,0,1,0,1,3.462491014292638,3.1043819543377977,3.4148544113111945,3.5616051055109867,3.2993456440281816
582,34,0,0,1,1,0,3.7149460380770414,3.671670370748986,3.2509269342973113,3.8086263672743943,3.1041642720881737
583,34,0,0,1,1,1,3.7175587006832194,3.3169661064031377,3.1869377175722766,3.4714484639319663,3.6333106295005697
584,34,0,1,0,0,0,3.4578927348255486,3.512298375005983,3.372168617562663,3.5175360432407436,2.7088214614328874
585,34,0,1,0,0,1,3.460505397431727,3.1575941106601344,3.308179400837629,3.180358139898315,3.2379678188452834
586,34,0,1,0,1,0,3.7129604212161302,3.7248825270713226,3.144251923823745,3.427379401661723,3.0427864469052754
587,34,0,1,0,1,1,3.715573083822308,3.370178262725474,3.080262707098711,3.0902014983192947,3.5719328043176715
588,34,0,1,1,0,0,3.6648133768566344,3.625350097529048,3.1359313369632087,3.7759631904991515,2.9211561300477613
589,34,0,1,1,0,1,3.667426039462813,3.2706458331831993,3.0719421202381745,3.438785287156723,3.4503024874601573
590,34,0,1,1,1,0,3.9198810632472156,3.8379342495943876,2.9080146432242913,3.6858065489201306,3.2551211155201494
591,34,0,1,1,1,1,3.922493725853394,3.483229985248539,2.844025426499257,3.348628645577702,3.7842674729325454
592,34,1,0,0,0,0,3.1181222755567735,3.367038096954629,3.506170686472805,3.3646677655445436,2.4334317618096746
593,34,1,0,0,0,1,3.120734938162952,3.012333832608781,3.4421814697477706,3.027489862202115,2.9625781192220706
594,34,1,0,0,1,0,3.3731899619473547,3.579622249019969,3.2782539927338874,3.274511123965523,2.7673967472820626
595,34,1,0,0,1,1,3.375802624553533,3.2249179846741205,3.214264776008853,2.9373332206230947,3.2965431046944587
596,34,1,0,1,0,0,3.3250429175878593,3.4800898194776946,3.2699334058733505,3.6230949128029515,2.6457664304245485
597,34,1,0,1,0,1,3.3276555801940373,3.125385555131846,3.2059441891483162,3.285917009460523,3.1749127878369445
598,34,1,0,1,1,0,3.5801106039784405,3.692673971543034,3.042016712134433,3.5329382712239306,2.9797314158969366
599,34,1,0,1,1,1,3.582723266584619,3.3379697071971854,2.978027495409399,3.195760367881502,3.5088777733093326
600,34,1,1,0,0,0,3.323057300726948,3.533301975800031,3.163258395399785,3.24184794719028,2.5843886052416503
601,34,1,1,0,0,1,3.325669963333126,3.1785977114541826,3.0992691786747506,2.9046700438478514,3.1135349626540463
602,34,1,1,0,1,0,3.5781249871175294,3.745886127865371,2.9353417016608674,3.151691305611259,2.9183535907140383
603,34,1,1,0,1,1,3.580737649723708,3.391181863519522,2.871352484935833,2.8145134022688305,3.4474999481264343
604,34,1,1,1,0,0,3.5299779427580336,3.6463536983230957,2.927021114800331,3.5002750944486873,2.796723273856524
605,34,1,1,1,0,1,3.532590605364212,3.2916494339772475,2.8630318980752962,3.163097191106259,3.32586963126892
606,34,1,1,1,1,0,3.785045629148615,3.8589378503884357,2.699104421061413,3.410118452869667,3.1306882593289123
607,34,1,1,1,1,1,3.787658291754793,3.504233586042587,2.635115204336379,3.072940549527238,3.6598346167413083
608,35,0,0,0,0,0,3.24905705991894,3.3400558818770607,3.7163539244815134,3.6491043419463134,2.5134311100538387
609,35,0,0,0,0,1,3.2516697225251185,2.985351617531212,3.652364707756479,3.3119264386038854,3.0425774674662347
610,35,0,0,0,1,0,3.5041247463095213,3.5526400339424002,3.488437230742596,3.558947700367293,2.8473960955262267
611,35,0,0,0,1,1,3.5067374089156997,3.197935769596552,3.4244480140175617,3.2217697970248644,3.3765424529386228
612,35,0,0,1,0,0,3.455977701950026,3.4531076044001257,3.4801166438820594,3.9075314892047213,2.7257657786687126
613,35,0,0,1,0,1,3.458590364556204,3.098403340054277,3.416127427157025,3.570353585862293,3.2549121360811086
614,35,0,0,1,1,0,3.711045388340607,3.665691756465465,3.2521999501431416,3.8173748476257003,3.0597307641411007
615,35,0,0,1,1,1,3.7136580509467856,3.310987492119617,3.1882107334181073,3.480196944283272,3.5888771215534967
616,35,0,1,0,0,0,3.453992085089115,3.506319760722462,3.3734416334084933,3.5262845235920497,2.6643879534858144
617,35,0,1,0,0,1,3.456604747695293,3.1516154963766136,3.3094524166834596,3.189106620249621,3.1935343108982104
618,35,0,1,0,1,0,3.709059771479696,3.718903912787802,3.145524939669576,3.4361278820130288,2.9983529389582024
619,35,0,1,0,1,1,3.7116724340858744,3.364199648441953,3.0815357229445417,3.0989499786706007,3.5274992963705984
620,35,0,1,1,0,0,3.6609127271202,3.619371483245527,3.1372043528090394,3.784711670850457,2.8767226221006883
621,35,0,1,1,0,1,3.6635253897263786,3.2646672188996786,3.073215136084005,3.4475337675080286,3.4058689795130843
622,35,0,1,1,1,0,3.915980413510782,3.831955635310867,2.9092876590701215,3.6945550292714366,3.2106876075730764
623,35,0,1,1,1,1,3.91859307611696,3.477251370965018,2.8452984423450873,3.357377125929008,3.7398339649854724
624,35,1,0,0,0,0,3.1142216258203392,3.3610594826711084,3.5074437023186356,3.3734162458958497,2.388998253862601
625,35,1,0,0,0,1,3.1168342884265177,3.00635521832526,3.4434544855936013,3.036238342553421,2.9181446112749976
626,35,1,0,0,1,0,3.369289312210921,3.5736436347364484,3.2795270085797177,3.2832596043168287,2.722963239334989
627,35,1,0,0,1,1,3.371901974817099,3.2189393703905997,3.2155377918546835,2.9460817009744003,3.2521095967473856
628,35,1,0,1,0,0,3.321142267851425,3.4741112051941734,3.271206421719181,3.631843393154257,2.601332922477475
629,35,1,0,1,0,1,3.3237549304576035,3.119406940848325,3.207217204994147,3.2946654898118286,3.1304792798898715
630,35,1,0,1,1,0,3.5762099542420063,3.6866953572595134,3.0432897279802633,3.5416867515752366,2.935297907949863
631,35,1,0,1,1,1,3.5788226168481847,3.3319910929136647,2.9793005112552295,3.204508848232808,3.4644442653622596
632,35,1,1,0,0,0,3.319156650990514,3.52732336151651,3.1645314112456155,3.2505964275415855,2.539955097294577
633,35,1,1,0,0,1,3.3217693135966924,3.172619097170662,3.1005421945205813,2.913418524199157,3.0691014547069733
634,35,1,1,0,1,0,3.574224337381095,3.73990751358185,2.9366147175066977,3.160439785962565,2.873920082766965
635,35,1,1,0,1,1,3.5768369999872736,3.3852032492360014,2.8726255007816635,2.8232618826201366,3.4030664401793613
636,35,1,1,1,0,0,3.5260772930216,3.640375084039575,2.928294130646161,3.5090235747999934,2.7522897659094507
637,35,1,1,1,0,1,3.5286899556277778,3.2856708196937268,2.864304913921127,3.171845671457565,3.281436123321847
638,35,1,1,1,1,0,3.781144979412181,3.852959236104915,2.7003774369072433,3.4188669332209725,3.086254751381839
639,35,1,1,1,1,1,3.783757642018359,3.4982549717590663,2.6363882201822095,3.081689029878544,3.6154011087942353
640,36,0,0,0,0,0,3.245156410182506,3.3340772675935395,3.717626940327344,3.6578528222976194,2.468997602106765
641,36,0,0,0,0,1,3.2477690727886843,2.9793730032476913,3.65363772360231,3.320674918955191,2.9981439595191617
642,36,0,0,0,1,0,3.5002240965730875,3.5466614196588795,3.489710246588426,3.567696180718599,2.8029625875791533
643,36,0,0,0,1,1,3.5028367591792655,3.191957155313031,3.425721029863392,3.2305182773761705,3.3321089449915497
644,36,0,0,1,0,0,3.4520770522135917,3.447128990116605,3.4813896597278897,3.916279969556027,2.681332270721639
645,36,0,0,1,0,1,3.45468971481977,3.092424725770756,3.4174004430028555,3.579102066213599,3.2104786281340356
646,36,0,0,1,1,0,3.707144738604173,3.6597131421819444,3.2534729659889723,3.8261233279770064,3.015297256194027
647,36,0,0,1,1,1,3.7097574012103514,3.3050088778360958,3.189483749263938,3.488945424634578,3.5444436136064237
648,36,0,1,0,0,0,3.4500914353526806,3.500341146438941,3.374714649254324,3.5350330039433557,2.619954445538741
649,36,0,1,0,0,1,3.452704097958859,3.1456368820930924,3.31072543252929,3.1978551006009273,3.1491008029511374
650,36,0,1,0,1,0,3.705159121743262,3.712925298504281,3.1467979555154066,3.444876362364335,2.953919431011129
651,36,0,1,0,1,1,3.70777178434944,3.3582210341584324,3.082808738790372,3.1076984590219063,3.4830657884235254
652,36,0,1,1,0,0,3.657012077383766,3.613392868962006,3.13847736865487,3.793460151201763,2.832289114153615
653,36,0,1,1,0,1,3.6596247399899444,3.258688604616158,3.0744881519298355,3.4562822478593347,3.3614354715660113
654,36,0,1,1,1,0,3.9120797637743476,3.825977021027346,2.9105606749159523,3.7033035096227422,3.166254099626003
655,36,0,1,1,1,1,3.914692426380526,3.4712727566814974,2.846571458190918,3.366125606280314,3.6954004570383994
656,36,1,0,0,0,0,3.110320976083905,3.3550808683875877,3.508716718164466,3.3821647262471557,2.344564745915528
657,36,1,0,0,0,1,3.1129336386900834,3.0003766040417394,3.4447275014394316,3.044986822904727,2.873711103327924
658,36,1,0,0,1,0,3.3653886624744866,3.5676650204529277,3.2808000244255484,3.2920080846681348,2.678529731387916
659,36,1,0,0,1,1,3.368001325080665,3.212960756107079,3.216810807700514,2.9548301813257063,3.207676088800312
660,36,1,0,1,0,0,3.317241618114991,3.4681325909106526,3.2724794375650115,3.640591873505563,2.556899414530402
661,36,1,0,1,0,1,3.3198542807211693,3.1134283265648044,3.2084902208399777,3.3034139701631346,3.086045771942798
662,36,1,0,1,1,0,3.5723093045055725,3.6807167429759926,3.044562743826094,3.5504352319265426,2.89086440000279
663,36,1,0,1,1,1,3.5749219671117505,3.326012478630144,2.98057352710106,3.213257328584114,3.420010757415186
664,36,1,1,0,0,0,3.3152560012540797,3.5213447472329893,3.1658044270914463,3.2593449078928916,2.495521589347504
665,36,1,1,0,0,1,3.317868663860258,3.1666404828871406,3.1018152103664116,2.922167004550463,3.0246679467599
666,36,1,1,0,1,0,3.5703236876446613,3.733928899298329,2.9378877333525284,3.169188266313871,2.829486574819892
667,36,1,1,0,1,1,3.5729363502508393,3.3792246349524806,2.873898516627494,2.8320103629714426,3.358632932232288
668,36,1,1,1,0,0,3.5221766432851656,3.6343964697560542,2.929567146491992,3.5177720551512994,2.7078562579623777
669,36,1,1,1,0,1,3.5247893058913435,3.2796922054102056,2.8655779297669577,3.180594151808871,3.2370026153747737
670,36,1,1,1,1,0,3.7772443296757467,3.846980621821394,2.701650452753074,3.4276154135722785,3.041821243434766
671,36,1,1,1,1,1,3.779856992281925,3.4922763574755455,2.6376612360280403,3.09043751022985,3.570967600847162
672,37,0,0,0,0,0,3.241255760446072,3.3280986533100188,3.718899956173175,3.6666013026489255,2.424564094159692
673,37,0,0,0,0,1,3.24386842305225,2.9733943889641705,3.6549107394481406,3.329423399306497,2.9537104515720882
674,37,0,0,0,1,0,3.4963234468366533,3.5406828053753587,3.490983262434257,3.5764446610699046,2.7585290796320803
675,37,0,0,0,1,1,3.4989361094428317,3.18597854102951,3.4269940457092227,3.239266757727476,3.2876754370444763
676,37,0,0,1,0,0,3.4481764024771575,3.4411503758330837,3.4826626755737204,3.925028449907333,2.636898762774566
677,37,0,0,1,0,1,3.450789065083336,3.0864461114872355,3.4186734588486862,3.587850546564905,3.166045120186962
678,37,0,0,1,1,0,3.7032440888677387,3.6537345278984237,3.2547459818348026,3.8348718083283124,2.970863748246954
679,37,0,0,1,1,1,3.705856751473917,3.299030263552575,3.190756765109769,3.497693904985884,3.5000101056593502
680,37,0,1,0,0,0,3.4461907856162464,3.4943625321554204,3.375987665100155,3.5437814842946613,2.575520937591668
681,37,0,1,0,0,1,3.448803448222425,3.1396582678095717,3.3119984483751206,3.2066035809522333,3.104667295004064
682,37,0,1,0,1,0,3.7012584720068276,3.7069466842207603,3.148070971361237,3.453624842715641,2.909485923064056
683,37,0,1,0,1,1,3.703871134613006,3.3522424198749117,3.0840817546362027,3.1164469393732124,3.438632280476452
684,37,0,1,1,0,0,3.653111427647332,3.6074142546784853,3.1397503845007004,3.802208631553069,2.787855606206542
685,37,0,1,1,0,1,3.6557240902535106,3.252709990332637,3.075761167775666,3.4650307282106407,3.317001963618938
686,37,0,1,1,1,0,3.9081791140379134,3.8199984067438253,2.9118336907617826,3.7120519899740483,3.12182059167893
687,37,0,1,1,1,1,3.910791776644092,3.4652941423979766,2.847844474036749,3.37487408663162,3.650966949091326
688,37,1,0,0,0,0,3.1064203263474712,3.349102254104067,3.5099897340102966,3.3909132065984613,2.300131237968455
689,37,1,0,0,0,1,3.1090329889536497,2.9943979897582187,3.4460005172852624,3.053735303256033,2.829277595380851
690,37,1,0,0,1,0,3.3614880127380524,3.561686406169407,3.2820730402713787,3.300756565019441,2.634096223440843
691,37,1,0,0,1,1,3.364100675344231,3.2069821418235582,3.218083823546345,2.9635786616770123,3.163242580853239
692,37,1,0,1,0,0,3.3133409683785566,3.462153976627132,3.273752453410842,3.649340353856869,2.512465906583329
693,37,1,0,1,0,1,3.315953630984735,3.1074497122812836,3.209763236685808,3.3121624505144407,3.041612263995725
694,37,1,0,1,1,0,3.5684086547691383,3.674738128692472,3.0458357596719248,3.5591837122778482,2.846430892055717
695,37,1,0,1,1,1,3.5710213173753163,3.320033864346623,2.9818465429468906,3.2220058089354198,3.375577249468113
696,37,1,1,0,0,0,3.3113553515176455,3.5153661329494685,3.1670774429372766,3.2680933882441976,2.4510880814004308
697,37,1,1,0,0,1,3.313968014123824,3.16066186860362,3.1030882262122423,2.930915484901769,2.980234438812827
698,37,1,1,0,1,0,3.566423037908227,3.727950285014808,2.9391607491983587,3.1779367466651767,2.785053066872819
699,37,1,1,0,1,1,3.569035700514405,3.37324602066896,2.875171532473325,2.840758843322748,3.314199424285215
700,37,1,1,1,0,0,3.5182759935487313,3.6284178554725335,2.930840162337822,3.526520535502605,2.6634227500153047
701,37,1,1,1,0,1,3.5208886561549098,3.273713591126685,2.8668509456127884,3.1893426321601765,3.1925691074277007
702,37,1,1,1,1,0,3.7733436799393125,3.841002007537873,2.7029234685989048,3.4363638939235845,2.9973877354876928
703,37,1,1,1,1,1,3.775956342545491,3.486297743192025,2.6389342518738705,3.099185990581156,3.526534092900089
704,38,0,0,0,0,0,3.237355110709638,3.322120039026498,3.720172972019005,3.6753497830002315,2.380130586212619
705,38,0,0,0,0,1,3.239967773315816,2.9674157746806493,3.656183755293971,3.338171879657803,2.9092769436250157
706,38,0,0,0,1,0,3.492422797100219,3.534704191091838,3.4922562782800877,3.5851931414212106,2.7140955716850073
707,38,0,0,0,1,1,3.4950354597063975,3.1799999267459893,3.4282670615550535,3.248015238078782,3.2432419290974037
708,38,0,0,1,0,0,3.4442757527407233,3.435171761549563,3.4839356914195507,3.933776930258639,2.592465254827493
709,38,0,0,1,0,1,3.4468884153469017,3.0804674972037143,3.419946474694517,3.5965990269162105,3.1216116122398896
710,38,0,0,1,1,0,3.699343439131305,3.647755913614903,3.2560189976806333,3.8436202886796185,2.926430240299881
711,38,0,0,1,1,1,3.7019561017374834,3.2930516492690542,3.192029780955599,3.50644238533719,3.4555765977122777
712,38,0,1,0,0,0,3.442290135879812,3.4883839178718996,3.377260680945985,3.5525299646459674,2.531087429644595
713,38,0,1,0,0,1,3.4449027984859906,3.133679653526051,3.313271464220951,3.215352061303539,3.0602337870569913
714,38,0,1,0,1,0,3.697357822270394,3.7009680699372396,3.1493439872070677,3.462373323066947,2.865052415116983
715,38,0,1,0,1,1,3.699970484876572,3.346263805591391,3.0853547704820334,3.1251954197245184,3.3941987725293794
716,38,0,1,1,0,0,3.649210777910898,3.6014356403949646,3.141023400346531,3.8109571119043752,2.743422098259469
717,38,0,1,1,0,1,3.6518234405170764,3.246731376049116,3.077034183621497,3.4737792085619468,3.2725684556718653
718,38,0,1,1,1,0,3.9042784643014796,3.8140197924603045,2.9131067066076133,3.7208004703253543,3.077387083731857
719,38,0,1,1,1,1,3.9068911269076576,3.459315528114456,2.849117489882579,3.383622566982926,3.6065334411442533
720,38,1,0,0,0,0,3.102519676611037,3.343123639820546,3.5112627498561273,3.3996616869497673,2.2556977300213816
721,38,1,0,0,0,1,3.1051323392172154,2.9884193754746975,3.447273533131093,3.062483783607339,2.784844087433778
722,38,1,0,0,1,0,3.357587363001618,3.5557077918858857,3.2833460561172094,3.309505045370747,2.5896627154937697
723,38,1,0,0,1,1,3.3602000256077966,3.2010035275400375,3.219356839392175,2.972327142028318,3.118809072906166
724,38,1,0,1,0,0,3.309440318642123,3.456175362343611,3.275025469256673,3.658088834208175,2.4680323986362556
725,38,1,0,1,0,1,3.312052981248301,3.1014710979977624,3.2110362525316387,3.3209109308657467,2.997178756048652
726,38,1,0,1,1,0,3.564508005032704,3.668759514408951,3.047108775517755,3.5679321926291543,2.8019973841086436
727,38,1,0,1,1,1,3.5671206676388825,3.3140552500631024,2.983119558792721,3.230754289286726,3.33114374152104
728,38,1,1,0,0,0,3.3074547017812117,3.509387518665948,3.1683504587831073,3.2768418685955036,2.4066545734533573
729,38,1,1,0,0,1,3.3100673643873897,3.154683254320099,3.104361242058073,2.939663965253075,2.9358009308657538
730,38,1,1,0,1,0,3.562522388171793,3.7219716707312873,2.9404337650441894,3.1866852270164827,2.7406195589257454
731,38,1,1,0,1,1,3.5651350507779713,3.367267406385439,2.8764445483191556,2.8495073236740542,3.269765916338142
732,38,1,1,1,0,0,3.514375343812297,3.6224392411890127,2.932113178183653,3.535269015853911,2.6189892420682312
733,38,1,1,1,0,1,3.5169880064184755,3.267734976843164,2.8681239614586187,3.1980911125114826,3.1481355994806277
734,38,1,1,1,1,0,3.7694430302028787,3.8350233932543523,2.7041964844447355,3.4451123742748906,2.9529542275406193
